Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TimeAt1KPH,Total_TravelTime,Total_TruckMinutes,Total_TruckTravelTime,Total_WalkTime,Total_Kilometers,Total_Miles,Shape_Length
Location 539 - New Hope Seventh Day Adventist Church (mass),539,778,47,,,5.606142045947654,,,,2.883938401179384,,0.017563226358795
Location 539 - Rock Church City Heights,539,542,48,,,7.092996508543726,,,,2.970812388756846,,0.026739417229513
Location 539 - Rock Church City Heights (DB),539,721,49,,,7.288761738459607,,,,2.977045512114079,,0.026483017728142
Location 539 - P2105 - Rock Church-City Heights,539,196,50,,,7.149940112733431,,,,2.979353640390152,,0.026877526462420
Location 539 - Cherokee Point Elementary (SDUSD-1 Year Round),539,277,51,,,8.172013077189174,,,,3.129639890415510,,0.030288038586181
Location 539 - P1038 - City Heights Assembly of God,539,185,52,,,8.113162584279705,,,,3.145407763107288,,0.031303254665234
Location 539 - Central Elementary (San Diego Unified),539,335,53,,,7.213300828730361,,,,3.222847406824901,,0.030649806092026
Location 539 - P1031 - City Heights Comm. Dev.Corp.,539,184,54,,,9.120486155480700,,,,3.374891534642623,,0.028526127317669
Location 539 - City Heights CDC,539,380,55,,,9.120486155480700,,,,3.374891534642623,,0.028526127317669
Location 539 - P2080 - SP: Hamilton Elementary,539,195,56,,,8.410584903531205,,,,3.439003033490981,,0.023800522558405
Location 539 - P2346 - SP: Edison Elementary,539,183,57,,,9.246027894957708,,,,3.579615652534951,,0.036368316730858
Location 539 - Edison Elementary (SDUSD-2 Year Round),539,293,58,,,9.246027894957708,,,,3.579615652534951,,0.036368316730858
Location 539 - Salvation Army Kroc Center,539,391,59,,,6.446491373886667,,,,3.634954756588426,,0.031868194458206
Location 539 - California Independent Provider Training Center (mass),539,770,60,,,8.676816594565574,,,,3.661406775508532,,0.027923887396727
Location 539 - Good News Baptist,539,607,61,,,9.717791096992766,,,,3.761072074701874,,0.037807767139867
Location 539 - Good News Baptist Church (mass),539,774,62,,,9.717791096992766,,,,3.761072074701874,,0.037807767139867
Location 539 - Associated Students of San Diego State University,539,473,63,,,9.118147090795382,,,,3.802730739101383,,0.024558031857805
Location 539 - P2285 - SP: Pendleton Elementary,539,236,64,,,9.408333002359591,,,,3.885494457684328,,0.028322489455132
Location 539 - P1504 - SP: Rolando Park Elementary,539,232,65,,,7.369319412975508,,,,3.929739373025056,,0.027422826197880
Location 539 - Revival Pentecostal Tabernacle,539,389,66,,,8.707168394147290,,,,4.065900648169670,,0.025324911934178
Location 539 - P1602 - Wesley House,539,233,67,,,10.102563713587383,,,,4.103313370570342,,0.025029771198429
Location 539 - Wesley House,539,524,68,,,10.102563713587383,,,,4.103313370570342,,0.025029771198429
Location 539 - P1094 - Faith Tabernacle,539,238,69,,,10.776011856956702,,,,4.178491787357524,,0.034277302213504
Location 539 - Chicano Federation (DB),539,683,70,,,11.700440055215923,,,,4.211467073067474,,0.044331767011285
Location 539 - P1556 - BP: Johnson Elementary School,539,228,71,,,11.066328650530899,,,,4.430195685786072,,0.029812118243428
Location 539 - Webster Elementary,539,283,72,,,7.950773097506699,,,,4.528839700788208,,0.027305251105060
Location 539 - Mama's Kitchen,539,382,73,,,11.004519063715422,,,,4.545452914153931,,0.039845694181486
Location 539 - P1424 - UCSD PB/Normal Heights (MEM),539,239,74,,,12.250383828106466,,,,4.597493544305610,,0.041559113305230
Location 539 - CMC Good Neighbor Center (Meade Site) (e-site),539,780,75,,,12.250383828106466,,,,4.597493544305610,,0.041559113305230
Location 539 - Vista La Mesa Elementary (Lemon Grove),539,295,76,,,8.804902069059104,,,,4.666730363321015,,0.036645248951263
Location 539 - P1550 - San Diego Military Outreach Ministries (MEM),539,35,77,,,8.717449171778185,,,,4.681664028019089,,0.040398414956377
Location 539 - P1146 - Stepping Higher Inc.,539,177,78,,,8.770039661747424,,,,4.724115212064919,,0.042968172333115
Location 539 - San Diego Hope for Humanity,539,459,79,,,14.182130216184818,,,,4.740722283795750,,0.048697425118616
Location 539 - John Adams Elementary (SDUSD-1 Traditional),539,272,80,,,12.270390190371637,,,,4.777424218649065,,0.038140669040033
Location 539 - Uptown Faith Community Service (Super Pantry),539,397,81,,,14.393889874868018,,,,4.895627960261447,,0.048507631773984
Location 539 - St. Luke's North Park,539,406,82,,,14.393889874868018,,,,4.895627960261447,,0.048507631773984
Location 539 - North Park Lions Club,539,415,83,,,13.864713402258088,,,,4.900818754488240,,0.050940085675635
Location 539 - Journey to Freedom Inc.,539,449,84,,,11.938867730858377,,,,4.944068082262254,,0.039789266617518
Location 539 - Horton Elementary,539,276,85,,,8.645033371386649,,,,4.994962704205220,,0.037240330045009
Location 539 - Food Pantry at Chollas View Church (DB),539,674,86,,,11.765358107448915,,,,5.092871036880597,,0.036039856584466
Location 539 - Food Pantry at Chollas View Church (e-site),539,790,87,,,11.765358107448915,,,,5.092871036880597,,0.036039856584466
Location 539 - P1512 - Greater Life Baptist Church,539,38,88,,,12.454798000273911,,,,5.198044707589047,,0.033947116861229
